NOMBRE|EDAD|VALORACION GENERAL|POTENCIAL|EQUIPO Y CONTRATO|ID_JUGADOR|ALTURA|PESO|PIE FAVORITO|MEJOR POSICION|VALOR|SALARIO|SRC_JUGADOR|EQUIPO|URL_EQUIPO|ID_EQUIPO|SRC_LOGO|SRC_FLAG|PJE_GLOBAL|PJE_ATAQUE|PJE_MEDIOCAMPO|PJE_DEFENSA|GRUPO|PUESTO|PTS|PJ|PG|PE|PP|DG|INSTANCIA ALCANZADA
Thiago SilvaCB|37|86|86|"LCB (3)
2020 ~ 2023"|164240|"183cm / 6'0"""|79kg / 174lbs|Right|CB|€0|€0|https://cdn.sofifa.net/players/164/240/23_60.png|Brasil|https://sofifa.com/team/1370/brazil/|1370|https://cdn.sofifa.net/teams/1370/120.png|https://cdn.sofifa.net/flags/br.png|85|85|85|83|GRUPO G|7|10|5|3|1|1|5|Cuartos de final
Alex SandroLB|31|80|80|"LB (6)
2015 ~ 2023"|191043|"180cm / 5'11"""|80kg / 176lbs|Left|LB|€0|€0|https://cdn.sofifa.net/players/191/043/23_60.png|Brasil|https://sofifa.com/team/1370/brazil/|1370|https://cdn.sofifa.net/teams/1370/120.png|https://cdn.sofifa.net/flags/br.png|85|85|85|83|GRUPO G|7|10|5|3|1|1|5|Cuartos de final
CasemiroCDM CM|30|90|90|"RCM (5)
2013 ~ 2025"|200145|"185cm / 6'1"""|84kg / 185lbs|Right|CDM|€0|€0|https://cdn.sofifa.net/players/200/145/23_60.png|Brasil|https://sofifa.com/team/1370/brazil/|1370|https://cdn.sofifa.net/teams/1370/120.png|https://cdn.sofifa.net/flags/br.png|85|85|85|83|GRUPO G|7|10|5|3|1|1|5|Cuartos de final
FredCM CDM|29|82|82|"LCM (8)
2018 ~ 2023"|209297|"169cm / 5'7"""|62kg / 137lbs|Left|CM|€0|€0|https://cdn.sofifa.net/players/209/297/23_60.png|Brasil|https://sofifa.com/team/1370/brazil/|1370|https://cdn.sofifa.net/teams/1370/120.png|https://cdn.sofifa.net/flags/br.png|85|85|85|83|GRUPO G|7|10|5|3|1|1|5|Cuartos de final
Lucas PaquetáCAM LM|24|85|87|"CAM (7)
2020 ~ 2025"|233927|"180cm / 5'11"""|72kg / 159lbs|Left|CAM|€0|€0|https://cdn.sofifa.net/players/233/927/23_60.png|Brasil|https://sofifa.com/team/1370/brazil/|1370|https://cdn.sofifa.net/teams/1370/120.png|https://cdn.sofifa.net/flags/br.png|85|85|85|83|GRUPO G|7|10|5|3|1|1|5|Cuartos de final
RaphinhaRW RM|25|83|86|"RW (11)
2020 ~ 2024"|233419|"176cm / 5'9"""|68kg / 150lbs|Left|LM|€0|€0|https://cdn.sofifa.net/players/233/419/23_60.png|Brasil|https://sofifa.com/team/1370/brazil/|1370|https://cdn.sofifa.net/teams/1370/120.png|https://cdn.sofifa.net/flags/br.png|85|85|85|83|GRUPO G|7|10|5|3|1|1|5|Cuartos de final
Neymar JrCF LW ST|30|91|91|"ST (10)
2017 ~ 2025"|190871|"175cm / 5'9"""|68kg / 150lbs|Right|CF|€0|€0|https://cdn.sofifa.net/players/190/871/23_60.png|Brasil|https://sofifa.com/team/1370/brazil/|1370|https://cdn.sofifa.net/teams/1370/120.png|https://cdn.sofifa.net/flags/br.png|85|85|85|83|GRUPO G|7|10|5|3|1|1|5|Cuartos de final
Vinícius JrLW|21|86|92|"LW (20)
2018 ~ 2025"|238794|"176cm / 5'9"""|73kg / 161lbs|Right|LW|€0|€0|https://cdn.sofifa.net/players/238/794/23_60.png|Brasil|https://sofifa.com/team/1370/brazil/|1370|https://cdn.sofifa.net/teams/1370/120.png|https://cdn.sofifa.net/flags/br.png|85|85|85|83|GRUPO G|7|10|5|3|1|1|5|Cuartos de final
RicharlisonST LW|25|84|89|"SUB (9)
2018 ~ 2024"|231943|"184cm / 6'0"""|71kg / 157lbs|Right|ST|€0|€0|https://cdn.sofifa.net/players/231/943/23_60.png|Brasil|https://sofifa.com/team/1370/brazil/|1370|https://cdn.sofifa.net/teams/1370/120.png|https://cdn.sofifa.net/flags/br.png|85|85|85|83|GRUPO G|7|10|5|3|1|1|5|Cuartos de final
Gabriel JesusRW ST|25|83|86|"SUB (18)
2016 ~ 2023"|230666|"175cm / 5'9"""|73kg / 161lbs|Right|ST|€0|€0|https://cdn.sofifa.net/players/230/666/23_60.png|Brasil|https://sofifa.com/team/1370/brazil/|1370|https://cdn.sofifa.net/teams/1370/120.png|https://cdn.sofifa.net/flags/br.png|85|85|85|83|GRUPO G|7|10|5|3|1|1|5|Cuartos de final
FabinhoCDM CM|28|86|86|"SUB (15)
2018 ~ 2026"|209499|"188cm / 6'2"""|78kg / 172lbs|Right|CDM|€0|€0|https://cdn.sofifa.net/players/209/499/23_60.png|Brasil|https://sofifa.com/team/1370/brazil/|1370|https://cdn.sofifa.net/teams/1370/120.png|https://cdn.sofifa.net/flags/br.png|85|85|85|83|GRUPO G|7|10|5|3|1|1|5|Cuartos de final
Bruno GuimarãesCM CDM|24|80|85|"SUB (17)
2022 ~ 2026"|247851|"182cm / 6'0"""|74kg / 163lbs|Right|CM|€0|€0|https://cdn.sofifa.net/players/247/851/23_60.png|Brasil|https://sofifa.com/team/1370/brazil/|1370|https://cdn.sofifa.net/teams/1370/120.png|https://cdn.sofifa.net/flags/br.png|85|85|85|83|GRUPO G|7|10|5|3|1|1|5|Cuartos de final
Éder MilitãoCB|24|84|89|"SUB (14)
2019 ~ 2025"|240130|"186cm / 6'1"""|78kg / 172lbs|Right|CB|€0|€0|https://cdn.sofifa.net/players/240/130/23_60.png|Brasil|https://sofifa.com/team/1370/brazil/|1370|https://cdn.sofifa.net/teams/1370/120.png|https://cdn.sofifa.net/flags/br.png|85|85|85|83|GRUPO G|7|10|5|3|1|1|5|Cuartos de final
Alex TellesLB|29|80|80|"SUB (16)
2020 ~ 2024"|212462|"181cm / 5'11"""|71kg / 157lbs|Left|LB|€0|€0|https://cdn.sofifa.net/players/212/462/23_60.png|Brasil|https://sofifa.com/team/1370/brazil/|1370|https://cdn.sofifa.net/teams/1370/120.png|https://cdn.sofifa.net/flags/br.png|85|85|85|83|GRUPO G|7|10|5|3|1|1|5|Cuartos de final
EdersonGK|28|88|90|"SUB (23)
2017 ~ 2026"|210257|"188cm / 6'2"""|86kg / 190lbs|Left|GK|€0|€0|https://cdn.sofifa.net/players/210/257/23_60.png|Brasil|https://sofifa.com/team/1370/brazil/|1370|https://cdn.sofifa.net/teams/1370/120.png|https://cdn.sofifa.net/flags/br.png|85|85|85|83|GRUPO G|7|10|5|3|1|1|5|Cuartos de final
AntonyRW|22|82|89|"SUB (19)
2020 ~ 2025"|255475|"172cm / 5'8"""|63kg / 139lbs|Left|CAM|€0|€0|https://cdn.sofifa.net/players/255/475/23_60.png|Brasil|https://sofifa.com/team/1370/brazil/|1370|https://cdn.sofifa.net/teams/1370/120.png|https://cdn.sofifa.net/flags/br.png|85|85|85|83|GRUPO G|7|10|5|3|1|1|5|Cuartos de final
PedroST|25|80|84|"SUB (25)
2020 ~ 2025"|233605|"185cm / 6'1"""|78kg / 172lbs|Right|ST|€0|€0|https://cdn.sofifa.net/players/233/605/23_60.png|Brasil|https://sofifa.com/team/1370/brazil/|1370|https://cdn.sofifa.net/teams/1370/120.png|https://cdn.sofifa.net/flags/br.png|85|85|85|83|GRUPO G|7|10|5|3|1|1|5|Cuartos de final
Éverton RibeiroCAM RM RW|33|80|80|"SUB (22)
2017 ~ 2023"|181019|"174cm / 5'9"""|69kg / 152lbs|Left|CAM|€0|€0|https://cdn.sofifa.net/players/181/019/23_60.png|Brasil|https://sofifa.com/team/1370/brazil/|1370|https://cdn.sofifa.net/teams/1370/120.png|https://cdn.sofifa.net/flags/br.png|85|85|85|83|GRUPO G|7|10|5|3|1|1|5|Cuartos de final
RodrygoRW LW|21|81|88|"SUB (21)
2019 ~ 2028"|243812|"174cm / 5'9"""|64kg / 141lbs|Right|RM|€0|€0|https://cdn.sofifa.net/players/243/812/23_60.png|Brasil|https://sofifa.com/team/1370/brazil/|1370|https://cdn.sofifa.net/teams/1370/120.png|https://cdn.sofifa.net/flags/br.png|85|85|85|83|GRUPO G|7|10|5|3|1|1|5|Cuartos de final
Dani AlvesRB|39|77|77|"SUB (13)
2022 ~ 2022"|146530|"172cm / 5'8"""|70kg / 154lbs|Right|RB|€0|€0|https://cdn.sofifa.net/players/146/530/23_60.png|Brasil|https://sofifa.com/team/1370/brazil/|1370|https://cdn.sofifa.net/teams/1370/120.png|https://cdn.sofifa.net/flags/br.png|85|85|85|83|GRUPO G|7|10|5|3|1|1|5|Cuartos de final
BremerCB|25|82|86|"RES (24)
2018 ~ 2024"|239580|"188cm / 6'2"""|82kg / 181lbs|Right|CB|€0|€0|https://cdn.sofifa.net/players/239/580/23_60.png|Brasil|https://sofifa.com/team/1370/brazil/|1370|https://cdn.sofifa.net/teams/1370/120.png|https://cdn.sofifa.net/flags/br.png|85|85|85|83|GRUPO G|7|10|5|3|1|1|5|Cuartos de final
Gabriel MartinelliLM|21|79|89|"RES (26)
2019 ~ 2024"|251566|"178cm / 5'10"""|75kg / 165lbs|Right|RM|€0|€0|https://cdn.sofifa.net/players/251/566/23_60.png|Brasil|https://sofifa.com/team/1370/brazil/|1370|https://cdn.sofifa.net/teams/1370/120.png|https://cdn.sofifa.net/flags/br.png|85|85|85|83|GRUPO G|7|10|5|3|1|1|5|Cuartos de final
WevertonGK|34|84|84|"RES (12)
2018 ~ 2024"|186555|"189cm / 6'2"""|84kg / 185lbs|Right|GK|€0|€0|https://cdn.sofifa.net/players/186/555/23_60.png|Brasil|https://sofifa.com/team/1370/brazil/|1370|https://cdn.sofifa.net/teams/1370/120.png|https://cdn.sofifa.net/flags/br.png|85|85|85|83|GRUPO G|7|10|5|3|1|1|5|Cuartos de final
P. RajkovićGK|26|79|83|"GK (12)
2019 ~ 2023"|241727|"191cm / 6'3"""|85kg / 187lbs|Right|GK|€0|€0|https://cdn.sofifa.net/players/241/727/23_60.png|Serbia|https://sofifa.com/team/110082/serbia/|110082|https://cdn.sofifa.net/teams/110082/120.png|https://cdn.sofifa.net/flags/rs.png|79|80|80|75|GRUPO G|29|1|3|0|1|2|-5|Fase de grupos
N. MilenkovićCB|24|80|85|"RCB (4)
2017 ~ 2027"|238095|"195cm / 6'5"""|90kg / 198lbs|Right|CB|€0|€0|https://cdn.sofifa.net/players/238/095/23_60.png|Serbia|https://sofifa.com/team/110082/serbia/|110082|https://cdn.sofifa.net/teams/110082/120.png|https://cdn.sofifa.net/flags/rs.png|79|80|80|75|GRUPO G|29|1|3|0|1|2|-5|Fase de grupos
M. VeljkovićCB|26|73|75|"CB (5)
2016 ~ 2025"|221354|"188cm / 6'2"""|85kg / 187lbs|Right|CB|€0|€0|https://cdn.sofifa.net/players/221/354/23_60.png|Serbia|https://sofifa.com/team/110082/serbia/|110082|https://cdn.sofifa.net/teams/110082/120.png|https://cdn.sofifa.net/flags/rs.png|79|80|80|75|GRUPO G|29|1|3|0|1|2|-5|Fase de grupos
S. PavlovićCB|21|73|84|"LCB (2)
2020 ~ 2024"|254840|"194cm / 6'4"""|84kg / 185lbs|Left|CB|€0|€0|https://cdn.sofifa.net/players/254/840/23_60.png|Serbia|https://sofifa.com/team/110082/serbia/|110082|https://cdn.sofifa.net/teams/110082/120.png|https://cdn.sofifa.net/flags/rs.png|79|80|80|75|GRUPO G|29|1|3|0|1|2|-5|Fase de grupos
A. ŽivkovićRM CF|25|77|77|"RM (14)
2020 ~ 2024"|220746|"170cm / 5'7"""|62kg / 137lbs|Left|RM|€0|€0|https://cdn.sofifa.net/players/220/746/23_60.png|Serbia|https://sofifa.com/team/110082/serbia/|110082|https://cdn.sofifa.net/teams/110082/120.png|https://cdn.sofifa.net/flags/rs.png|79|80|80|75|GRUPO G|29|1|3|0|1|2|-5|Fase de grupos
S. Milinković-SavićCM CAM CF|27|86|87|"RCM (20)
2015 ~ 2024"|223848|"192cm / 6'4"""|76kg / 168lbs|Right|CM|€0|€0|https://cdn.sofifa.net/players/223/848/23_60.png|Serbia|https://sofifa.com/team/110082/serbia/|110082|https://cdn.sofifa.net/teams/110082/120.png|https://cdn.sofifa.net/flags/rs.png|79|80|80|75|GRUPO G|29|1|3|0|1|2|-5|Fase de grupos
N. GudeljCDM CM|30|79|79|"LCM (8)
2019 ~ 2023"|193198|"187cm / 6'2"""|73kg / 161lbs|Right|CDM|€0|€0|https://cdn.sofifa.net/players/193/198/23_60.png|Serbia|https://sofifa.com/team/110082/serbia/|110082|https://cdn.sofifa.net/teams/110082/120.png|https://cdn.sofifa.net/flags/rs.png|79|80|80|75|GRUPO G|29|1|3|0|1|2|-5|Fase de grupos
F. KostićLM|29|85|85|"LM (17)
2019 ~ 2023"|208574|"184cm / 6'0"""|84kg / 185lbs|Left|LM|€0|€0|https://cdn.sofifa.net/players/208/574/23_60.png|Serbia|https://sofifa.com/team/110082/serbia/|110082|https://cdn.sofifa.net/teams/110082/120.png|https://cdn.sofifa.net/flags/rs.png|79|80|80|75|GRUPO G|29|1|3|0|1|2|-5|Fase de grupos
D. TadićCAM CF ST|33|86|86|"CAM (10)
2018 ~ 2024"|199434|"181cm / 5'11"""|76kg / 168lbs|Left|CAM|€0|€0|https://cdn.sofifa.net/players/199/434/23_60.png|Serbia|https://sofifa.com/team/110082/serbia/|110082|https://cdn.sofifa.net/teams/110082/120.png|https://cdn.sofifa.net/flags/rs.png|79|80|80|75|GRUPO G|29|1|3|0|1|2|-5|Fase de grupos
D. VlahovićST|22|84|90|"RS (18)
2022 ~ 2026"|246430|"190cm / 6'3"""|75kg / 165lbs|Left|ST|€0|€0|https://cdn.sofifa.net/players/246/430/23_60.png|Serbia|https://sofifa.com/team/110082/serbia/|110082|https://cdn.sofifa.net/teams/110082/120.png|https://cdn.sofifa.net/flags/rs.png|79|80|80|75|GRUPO G|29|1|3|0|1|2|-5|Fase de grupos
A. MitrovićST|27|78|78|"LS (9)
2018 ~ 2024"|215716|"189cm / 6'2"""|90kg / 198lbs|Right|ST|€0|€0|https://cdn.sofifa.net/players/215/716/23_60.png|Serbia|https://sofifa.com/team/110082/serbia/|110082|https://cdn.sofifa.net/teams/110082/120.png|https://cdn.sofifa.net/flags/rs.png|79|80|80|75|GRUPO G|29|1|3|0|1|2|-5|Fase de grupos
L. JovićST|24|78|83|"SUB (11)
2019 ~ 2024"|232432|"181cm / 5'11"""|85kg / 187lbs|Right|ST|€0|€0|https://cdn.sofifa.net/players/232/432/23_60.png|Serbia|https://sofifa.com/team/110082/serbia/|110082|https://cdn.sofifa.net/teams/110082/120.png|https://cdn.sofifa.net/flags/rs.png|79|80|80|75|GRUPO G|29|1|3|0|1|2|-5|Fase de grupos
D. LazovićRM|31|77|77|"SUB (22)
2019 ~ 2024"|212127|"181cm / 5'11"""|66kg / 146lbs|Right|RM|€0|€0|https://cdn.sofifa.net/players/212/127/23_60.png|Serbia|https://sofifa.com/team/110082/serbia/|110082|https://cdn.sofifa.net/teams/110082/120.png|https://cdn.sofifa.net/flags/rs.png|79|80|80|75|GRUPO G|29|1|3|0|1|2|-5|Fase de grupos
S. LukićCM CF CAM|25|77|78|"SUB (16)
2016 ~ 2023"|236699|"183cm / 6'0"""|77kg / 170lbs|Right|CM|€0|€0|https://cdn.sofifa.net/players/236/699/23_60.png|Serbia|https://sofifa.com/team/110082/serbia/|110082|https://cdn.sofifa.net/teams/110082/120.png|https://cdn.sofifa.net/flags/rs.png|79|80|80|75|GRUPO G|29|1|3|0|1|2|-5|Fase de grupos
N. MaksimovićCDM CM|27|77|79|"SUB (6)
2018 ~ 2024"|239433|"189cm / 6'2"""|78kg / 172lbs|Right|CDM|€0|€0|https://cdn.sofifa.net/players/239/433/23_60.png|Serbia|https://sofifa.com/team/110082/serbia/|110082|https://cdn.sofifa.net/teams/110082/120.png|https://cdn.sofifa.net/flags/rs.png|79|80|80|75|GRUPO G|29|1|3|0|1|2|-5|Fase de grupos
F. MladenovićLM LB|30|69|69|"SUB (25)
2020 ~ 2023"|221969|"181cm / 5'11"""|64kg / 141lbs|Left|LM|€0|€0|https://cdn.sofifa.net/players/221/969/23_60.png|Serbia|https://sofifa.com/team/110082/serbia/|110082|https://cdn.sofifa.net/teams/110082/120.png|https://cdn.sofifa.net/flags/rs.png|79|80|80|75|GRUPO G|29|1|3|0|1|2|-5|Fase de grupos
S. MitrovićCB|32|72|72|"SUB (13)
2021 ~ 2024"|209547|"189cm / 6'2"""|84kg / 185lbs|Right|CB|€0|€0|https://cdn.sofifa.net/players/209/547/23_60.png|Serbia|https://sofifa.com/team/110082/serbia/|110082|https://cdn.sofifa.net/teams/110082/120.png|https://cdn.sofifa.net/flags/rs.png|79|80|80|75|GRUPO G|29|1|3|0|1|2|-5|Fase de grupos
V. Milinković-SavićGK|25|74|78|"SUB (23)
2017 ~ 2024"|224836|"202cm / 6'8"""|90kg / 198lbs|Right|GK|€0|€0|https://cdn.sofifa.net/players/224/836/23_60.png|Serbia|https://sofifa.com/team/110082/serbia/|110082|https://cdn.sofifa.net/teams/110082/120.png|https://cdn.sofifa.net/flags/rs.png|79|80|80|75|GRUPO G|29|1|3|0|1|2|-5|Fase de grupos
M. DmitrovićGK|30|77|78|"SUB (1)
2021 ~ 2025"|227290|"194cm / 6'4"""|94kg / 207lbs|Left|GK|€0|€0|https://cdn.sofifa.net/players/227/290/23_60.png|Serbia|https://sofifa.com/team/110082/serbia/|110082|https://cdn.sofifa.net/teams/110082/120.png|https://cdn.sofifa.net/flags/rs.png|79|80|80|75|GRUPO G|29|1|3|0|1|2|-5|Fase de grupos
U. RačićCM CDM|24|75|80|"SUB (19)
2018 ~ 2024"|244253|"193cm / 6'4"""|81kg / 179lbs|Right|CM|€0|€0|https://cdn.sofifa.net/players/244/253/23_60.png|Serbia|https://sofifa.com/team/110082/serbia/|110082|https://cdn.sofifa.net/teams/110082/120.png|https://cdn.sofifa.net/flags/rs.png|79|80|80|75|GRUPO G|29|1|3|0|1|2|-5|Fase de grupos
F. ĐuričićCAM RM CF|30|75|75|"SUB (21)
2018 ~ 2023"|193881|"176cm / 5'9"""|69kg / 152lbs|Right|CAM|€0|€0|https://cdn.sofifa.net/players/193/881/23_60.png|Serbia|https://sofifa.com/team/110082/serbia/|110082|https://cdn.sofifa.net/teams/110082/120.png|https://cdn.sofifa.net/flags/rs.png|79|80|80|75|GRUPO G|29|1|3|0|1|2|-5|Fase de grupos
N. RadonjićLM RM|26|74|75|"SUB (7)
2018 ~ 2023"|243656|"185cm / 6'1"""|76kg / 168lbs|Right|LM|€0|€0|https://cdn.sofifa.net/players/243/656/23_60.png|Serbia|https://sofifa.com/team/110082/serbia/|110082|https://cdn.sofifa.net/teams/110082/120.png|https://cdn.sofifa.net/flags/rs.png|79|80|80|75|GRUPO G|29|1|3|0|1|2|-5|Fase de grupos
M. GrujićCM CDM|26|76|79|"SUB (26)
2020 ~ 2026"|232099|"191cm / 6'3"""|88kg / 194lbs|Right|CM|€0|€0|https://cdn.sofifa.net/players/232/099/23_60.png|Serbia|https://sofifa.com/team/110082/serbia/|110082|https://cdn.sofifa.net/teams/110082/120.png|https://cdn.sofifa.net/flags/rs.png|79|80|80|75|GRUPO G|29|1|3|0|1|2|-5|Fase de grupos
I. IlićCM|21|75|85|"RES (24)
2021 ~ 2026"|258683|"181cm / 5'11"""|75kg / 165lbs|Left|CAM|€0|€0|https://cdn.sofifa.net/players/258/683/23_60.png|Serbia|https://sofifa.com/team/110082/serbia/|110082|https://cdn.sofifa.net/teams/110082/120.png|https://cdn.sofifa.net/flags/rs.png|79|80|80|75|GRUPO G|29|1|3|0|1|2|-5|Fase de grupos
S. BabićCB|26|73|78|"RES (15)
2022 ~ 2026"|235589|"195cm / 6'5"""|86kg / 190lbs|Left|CB|€0|€0|https://cdn.sofifa.net/players/235/589/23_60.png|Serbia|https://sofifa.com/team/110082/serbia/|110082|https://cdn.sofifa.net/teams/110082/120.png|https://cdn.sofifa.net/flags/rs.png|79|80|80|75|GRUPO G|29|1|3|0|1|2|-5|Fase de grupos
S. ErakovićCB RB|21|69|77|"RES (3)
2022 ~ 2027"|271737|"184cm / 6'0"""|78kg / 172lbs|Right|CB|€0|€0|https://cdn.sofifa.net/players/271/737/23_60.png|Serbia|https://sofifa.com/team/110082/serbia/|110082|https://cdn.sofifa.net/teams/110082/120.png|https://cdn.sofifa.net/flags/rs.png|79|80|80|75|GRUPO G|29|1|3|0|1|2|-5|Fase de grupos
Y. SommerGK|33|86|86|"GK (1)
2014 ~ 2023"|177683|"183cm / 6'0"""|79kg / 174lbs|Right|GK|€0|€0|https://cdn.sofifa.net/players/177/683/23_60.png|Suiza|https://sofifa.com/team/1364/switzerland/|1364|https://cdn.sofifa.net/teams/1364/120.png|https://cdn.sofifa.net/flags/ch.png|79|77|78|78|GRUPO G|12|6|4|2|0|2|-4|Octavos de final
S. WidmerRB RWB|29|77|77|"RB (3)
2021 ~ 2024"|216158|"183cm / 6'0"""|80kg / 176lbs|Right|RB|€0|€0|https://cdn.sofifa.net/players/216/158/23_60.png|Suiza|https://sofifa.com/team/1364/switzerland/|1364|https://cdn.sofifa.net/teams/1364/120.png|https://cdn.sofifa.net/flags/ch.png|79|77|78|78|GRUPO G|12|6|4|2|0|2|-4|Octavos de final
M. AkanjiCB|26|82|84|"RCB (5)
2018 ~ 2023"|229237|"187cm / 6'2"""|91kg / 201lbs|Right|CB|€0|€0|https://cdn.sofifa.net/players/229/237/23_60.png|Suiza|https://sofifa.com/team/1364/switzerland/|1364|https://cdn.sofifa.net/teams/1364/120.png|https://cdn.sofifa.net/flags/ch.png|79|77|78|78|GRUPO G|12|6|4|2|0|2|-4|Octavos de final
N. ElvediCB|25|78|82|"LCB (4)
2015 ~ 2024"|221491|"189cm / 6'2"""|81kg / 179lbs|Right|CB|€0|€0|https://cdn.sofifa.net/players/221/491/23_60.png|Suiza|https://sofifa.com/team/1364/switzerland/|1364|https://cdn.sofifa.net/teams/1364/120.png|https://cdn.sofifa.net/flags/ch.png|79|77|78|78|GRUPO G|12|6|4|2|0|2|-4|Octavos de final
R. RodríguezLB LWB CB|29|77|77|"LB (13)
2020 ~ 2024"|193352|"182cm / 6'0"""|77kg / 170lbs|Left|LB|€0|€0|https://cdn.sofifa.net/players/193/352/23_60.png|Suiza|https://sofifa.com/team/1364/switzerland/|1364|https://cdn.sofifa.net/teams/1364/120.png|https://cdn.sofifa.net/flags/ch.png|79|77|78|78|GRUPO G|12|6|4|2|0|2|-4|Octavos de final
R. FreulerCDM CM|30|80|80|"RDM (8)
2016 ~ 2025"|202024|"181cm / 5'11"""|80kg / 176lbs|Right|CDM|€0|€0|https://cdn.sofifa.net/players/202/024/23_60.png|Suiza|https://sofifa.com/team/1364/switzerland/|1364|https://cdn.sofifa.net/teams/1364/120.png|https://cdn.sofifa.net/flags/ch.png|79|77|78|78|GRUPO G|12|6|4|2|0|2|-4|Octavos de final
G. XhakaCDM CM|29|81|81|"LDM (10)
2016 ~ 2024"|199503|"185cm / 6'1"""|82kg / 181lbs|Left|CDM|€0|€0|https://cdn.sofifa.net/players/199/503/23_60.png|Suiza|https://sofifa.com/team/1364/switzerland/|1364|https://cdn.sofifa.net/teams/1364/120.png|https://cdn.sofifa.net/flags/ch.png|79|77|78|78|GRUPO G|12|6|4|2|0|2|-4|Octavos de final
R. SteffenRM LM|30|77|77|"RM (11)
2018 ~ 2023"|210537|"170cm / 5'7"""|65kg / 143lbs|Left|RM|€0|€0|https://cdn.sofifa.net/players/210/537/23_60.png|Suiza|https://sofifa.com/team/1364/switzerland/|1364|https://cdn.sofifa.net/teams/1364/120.png|https://cdn.sofifa.net/flags/ch.png|79|77|78|78|GRUPO G|12|6|4|2|0|2|-4|Octavos de final
R. VargasLM RM|23|76|82|"LM (17)
2019 ~ 2025"|238581|"179cm / 5'10"""|68kg / 150lbs|Right|RM|€0|€0|https://cdn.sofifa.net/players/238/581/23_60.png|Suiza|https://sofifa.com/team/1364/switzerland/|1364|https://cdn.sofifa.net/teams/1364/120.png|https://cdn.sofifa.net/flags/ch.png|79|77|78|78|GRUPO G|12|6|4|2|0|2|-4|Octavos de final
X. ShaqiriCAM|30|78|78|"CAM (23)
2022 ~ 2024"|193348|"169cm / 5'7"""|72kg / 159lbs|Left|CAM|€0|€0|https://cdn.sofifa.net/players/193/348/23_60.png|Suiza|https://sofifa.com/team/1364/switzerland/|1364|https://cdn.sofifa.net/teams/1364/120.png|https://cdn.sofifa.net/flags/ch.png|79|77|78|78|GRUPO G|12|6|4|2|0|2|-4|Octavos de final
B. EmboloST|25|78|81|"ST (7)
2019 ~ 2024"|222357|"187cm / 6'2"""|88kg / 194lbs|Right|ST|€0|€0|https://cdn.sofifa.net/players/222/357/23_60.png|Suiza|https://sofifa.com/team/1364/switzerland/|1364|https://cdn.sofifa.net/teams/1364/120.png|https://cdn.sofifa.net/flags/ch.png|79|77|78|78|GRUPO G|12|6|4|2|0|2|-4|Octavos de final
H. SeferovićST|30|76|76|"SUB (9)
2017 ~ 2024"|193408|"190cm / 6'3"""|87kg / 192lbs|Left|ST|€0|€0|https://cdn.sofifa.net/players/193/408/23_60.png|Suiza|https://sofifa.com/team/1364/switzerland/|1364|https://cdn.sofifa.net/teams/1364/120.png|https://cdn.sofifa.net/flags/ch.png|79|77|78|78|GRUPO G|12|6|4|2|0|2|-4|Octavos de final
N. OkaforST LM|22|76|83|"SUB (19)
2020 ~ 2024"|242530|"185cm / 6'1"""|85kg / 187lbs|Right|ST|€0|€0|https://cdn.sofifa.net/players/242/530/23_60.png|Suiza|https://sofifa.com/team/1364/switzerland/|1364|https://cdn.sofifa.net/teams/1364/120.png|https://cdn.sofifa.net/flags/ch.png|79|77|78|78|GRUPO G|12|6|4|2|0|2|-4|Octavos de final
D. ZakariaCDM CM|25|81|86|"SUB (6)
2022 ~ 2026"|229261|"191cm / 6'3"""|81kg / 179lbs|Right|CDM|€0|€0|https://cdn.sofifa.net/players/229/261/23_60.png|Suiza|https://sofifa.com/team/1364/switzerland/|1364|https://cdn.sofifa.net/teams/1364/120.png|https://cdn.sofifa.net/flags/ch.png|79|77|78|78|GRUPO G|12|6|4|2|0|2|-4|Octavos de final
D. SowCM CDM|25|79|81|"SUB (15)
2019 ~ 2024"|229752|"184cm / 6'0"""|76kg / 168lbs|Right|CDM|€0|€0|https://cdn.sofifa.net/players/229/752/23_60.png|Suiza|https://sofifa.com/team/1364/switzerland/|1364|https://cdn.sofifa.net/teams/1364/120.png|https://cdn.sofifa.net/flags/ch.png|79|77|78|78|GRUPO G|12|6|4|2|0|2|-4|Octavos de final
M. AebischerCM|25|75|78|"SUB (14)
2022 ~ 2026"|236898|"183cm / 6'0"""|74kg / 163lbs|Right|CM|€0|€0|https://cdn.sofifa.net/players/236/898/23_60.png|Suiza|https://sofifa.com/team/1364/switzerland/|1364|https://cdn.sofifa.net/teams/1364/120.png|https://cdn.sofifa.net/flags/ch.png|79|77|78|78|GRUPO G|12|6|4|2|0|2|-4|Octavos de final
F. SchärCB|30|77|77|"SUB (22)
2018 ~ 2024"|210047|"188cm / 6'2"""|84kg / 185lbs|Right|CB|€0|€0|https://cdn.sofifa.net/players/210/047/23_60.png|Suiza|https://sofifa.com/team/1364/switzerland/|1364|https://cdn.sofifa.net/teams/1364/120.png|https://cdn.sofifa.net/flags/ch.png|79|77|78|78|GRUPO G|12|6|4|2|0|2|-4|Octavos de final
